district_id,district_name,state_code,obs_date,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_kmph,source
D-NL-05,Tuensang,NL,2026-09-16,8.8,21.4,12.6,68,7.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-20,31.1,30.8,24.4,79,13.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-21,15.3,29.2,21.4,69,17.2,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-22,22.4,27.2,18.6,72,22.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-23,16.6,31.5,22.7,72,7.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-24,5.8,28.6,22.3,58,24.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-25,2.1,33.1,25.5,59,23.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-26,10.9,30.2,24.3,64,15.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-27,3.1,28.8,21.4,64,18.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-28,0.1,31.6,25.0,61,8.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-29,2.7,30.1,23.8,56,23.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-30,1.7,31.2,21.8,60,14.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-05-31,8.5,33.1,27.5,66,23.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-01,0.3,30.2,23.0,60,21.2,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-02,7.7,32.9,24.5,64,12.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-03,11.2,32.6,24.3,65,10.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-04,6.3,31.7,23.2,57,13.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-05,16.3,29.9,21.6,69,2.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-06,3.0,32.3,26.3,67,25.2,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-07,10.9,30.9,24.6,73,14.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-08,13.1,30.6,24.5,67,23.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-09,18.9,31.1,21.8,74,3.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-10,4.9,27.9,20.4,66,21.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-11,7.1,29.5,24.1,66,2.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-12,8.2,29.9,20.3,66,11.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-13,0.8,31.3,25.2,56,12.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-14,6.1,30.7,22.3,62,5.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-15,14.9,27.7,19.0,65,10.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-16,17.7,29.4,23.6,68,15.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-17,18.7,29.8,23.8,74,12.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-18,5.3,29.4,21.4,55,15.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-19,16.3,28.9,22.1,74,17.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-20,9.7,30.3,24.2,59,19.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-21,13.7,31.6,21.9,74,11.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-22,14.1,33.0,26.2,67,21.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-23,14.5,28.3,18.6,65,24.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-24,11.6,30.8,25.5,69,2.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-25,2.6,31.0,24.5,61,11.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-26,0.5,30.1,20.2,62,11.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-27,15.6,31.8,24.0,70,18.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-28,10.6,30.9,22.7,63,13.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-29,1.2,32.3,23.9,61,13.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-06-30,6.0,33.0,24.5,65,17.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-01,0.3,29.5,22.0,55,8.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-02,13.0,29.0,19.4,72,18.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-03,12.2,31.8,22.4,70,20.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-04,7.3,30.3,22.4,66,11.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-05,22.3,30.4,23.2,78,9.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-06,2.0,30.6,21.8,60,25.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-07,18.4,29.3,21.3,70,9.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-08,0.9,28.4,21.8,54,3.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-09,14.5,32.2,25.3,67,16.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-10,6.0,28.7,19.8,59,8.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-11,7.4,33.3,27.4,58,10.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-12,60.1,26.8,19.2,94,9.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-13,30.4,30.7,23.8,73,9.2,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-14,4.8,29.8,22.6,61,19.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-15,14.8,32.5,25.4,64,4.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-16,22.2,28.5,20.6,77,18.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-17,12.4,29.7,22.2,73,3.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-18,14.4,27.4,18.3,63,14.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-19,4.9,28.1,20.4,65,17.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-20,60.7,28.3,23.3,99,6.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-21,31.2,32.0,26.0,81,4.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-22,0.7,28.5,22.0,57,13.2,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-23,2.1,29.6,24.3,63,17.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-24,6.7,30.7,22.8,59,11.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-25,8.4,32.6,25.9,65,18.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-26,13.4,32.2,24.3,68,4.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-27,14.9,27.6,22.6,62,9.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-28,13.5,28.4,22.6,73,25.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-29,16.1,31.8,22.1,68,13.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-30,2.3,29.9,24.1,61,7.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-07-31,17.2,28.8,22.0,77,3.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-01,14.9,32.0,26.8,63,25.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-02,15.1,27.6,18.0,69,14.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-03,2.7,30.1,22.4,59,4.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-04,15.5,33.1,23.6,73,19.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-05,11.2,32.7,22.7,68,21.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-06,7.4,30.2,24.7,58,15.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-07,29.4,27.4,21.8,82,22.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-08,31.1,31.6,22.2,82,16.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-09,21.6,27.4,20.8,75,19.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-10,32.2,30.4,20.8,75,20.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-11,13.7,32.1,25.4,67,17.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-12,10.5,32.3,26.8,59,16.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-13,1.9,32.0,22.7,54,8.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-14,30.4,27.8,22.6,76,12.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-15,27.4,29.4,23.0,72,18.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-16,0.2,29.0,20.0,57,3.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-17,1.3,31.1,21.6,56,21.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-18,4.1,29.9,23.3,58,23.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-19,27.4,31.1,21.9,75,23.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-20,27.0,29.5,23.8,84,8.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-21,25.0,30.6,24.5,78,15.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-22,9.9,27.5,21.2,67,8.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-23,11.5,31.2,24.7,65,24.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-24,7.7,29.9,23.3,60,20.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-25,7.8,31.8,23.8,69,21.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-26,1.7,33.0,23.2,60,14.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-27,2.1,33.3,24.9,58,14.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-28,0.2,33.2,23.4,57,16.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-29,6.7,28.0,21.0,58,19.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-30,0.1,28.6,20.6,53,21.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-08-31,9.5,32.8,22.8,68,13.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-01,28.5,27.9,20.4,78,18.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-02,12.6,27.6,20.8,73,24.8,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-03,14.8,31.5,25.8,64,6.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-04,1.8,32.4,25.4,53,14.5,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-05,6.3,31.0,23.0,68,12.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-06,11.5,27.6,18.7,60,10.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-07,2.7,28.6,23.2,63,14.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-08,5.0,29.3,19.5,64,8.9,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-09,1.8,31.8,23.2,53,4.0,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-10,10.5,28.9,22.6,69,19.4,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-11,3.3,31.6,22.6,58,2.7,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-12,11.1,30.2,24.1,69,21.2,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-13,10.1,30.1,20.9,67,15.1,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-14,3.6,31.9,26.4,56,24.3,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-15,1.1,30.4,20.7,64,23.6,IMD-synthetic
D-TR-01,West Tripura,TR,2026-09-16,6.0,31.2,21.4,67,15.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-20,4.2,33.0,26.3,61,20.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-21,5.8,28.5,21.8,63,12.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-22,12.7,29.1,23.5,63,18.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-23,12.8,27.9,19.2,74,21.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-24,4.2,31.7,26.1,59,9.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-25,49.5,30.5,21.7,94,9.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-26,28.3,28.3,21.5,79,14.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-27,21.2,29.7,24.7,70,11.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-28,12.3,31.3,23.6,68,25.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-29,9.5,32.1,24.9,68,5.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-30,4.2,27.6,18.4,57,23.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-05-31,8.1,27.7,18.8,67,11.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-01,13.5,29.9,23.4,74,4.0,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-02,5.4,27.2,18.1,55,11.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-03,5.9,28.0,19.1,64,24.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-04,9.5,28.7,22.7,59,21.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-05,2.0,28.0,18.7,56,21.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-06,16.2,32.6,26.8,69,16.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-07,66.1,30.6,21.6,99,9.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-08,34.6,29.7,21.0,83,10.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-09,8.5,27.5,19.8,65,22.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-10,8.3,32.8,22.8,69,5.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-11,12.2,30.0,23.7,66,25.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-12,2.6,32.6,24.7,54,24.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-13,3.3,28.3,18.9,58,15.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-14,9.1,28.8,22.8,60,9.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-15,15.2,32.4,26.3,68,13.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-16,14.9,30.0,25.0,62,11.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-17,20.6,31.5,24.5,66,25.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-18,14.8,28.0,18.0,74,4.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-19,16.3,30.9,25.3,71,24.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-20,10.4,32.3,24.6,66,21.0,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-21,2.8,28.8,19.8,62,6.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-22,64.8,28.3,20.4,99,15.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-23,36.0,26.9,19.9,86,11.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-24,41.2,29.8,19.9,82,6.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-25,5.5,33.2,25.6,66,15.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-26,1.9,33.0,24.7,67,21.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-27,3.2,28.8,23.2,66,20.0,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-28,14.1,29.9,21.4,66,19.0,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-29,16.3,28.5,18.8,64,18.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-06-30,12.0,32.6,23.9,71,21.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-01,12.9,28.6,23.2,64,15.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-02,2.4,31.8,24.7,66,11.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-03,4.0,29.6,22.5,61,13.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-04,8.1,30.5,25.1,69,9.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-05,22.5,27.3,20.6,78,25.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-06,67.4,30.9,25.0,99,22.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-07,27.4,30.4,25.3,82,22.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-08,25.5,32.0,26.8,70,7.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-09,25.3,28.7,18.9,74,6.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-10,21.9,29.9,24.1,68,25.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-11,2.0,32.4,24.8,58,21.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-12,18.5,31.9,22.8,74,2.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-13,22.1,30.8,22.9,68,25.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-14,12.0,32.6,25.7,68,15.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-15,5.2,29.9,20.0,63,11.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-16,72.8,28.8,21.6,99,6.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-17,31.8,31.5,23.7,80,5.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-18,8.2,33.0,27.5,69,17.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-19,15.4,30.7,24.9,75,13.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-20,15.4,28.8,20.7,74,13.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-21,14.1,28.1,18.9,67,21.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-22,11.5,29.5,21.7,67,17.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-23,17.0,27.2,18.4,68,16.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-24,7.8,29.4,19.6,69,21.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-25,6.6,28.4,19.9,59,22.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-26,19.9,27.2,20.3,68,11.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-27,9.6,31.9,22.5,67,21.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-28,16.6,30.1,21.8,69,16.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-29,14.3,32.8,24.1,66,22.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-30,5.4,32.3,22.8,67,17.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-07-31,2.9,27.3,20.5,60,6.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-01,9.7,28.7,19.5,66,11.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-02,11.1,28.6,19.2,63,21.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-03,9.6,32.7,23.8,65,2.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-04,3.7,31.6,24.7,60,6.5,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-05,2.1,29.7,22.8,67,14.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-06,4.8,31.9,24.5,61,3.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-07,4.7,29.3,20.7,60,6.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-08,4.5,27.4,21.9,66,23.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-09,8.9,32.3,25.0,66,6.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-10,16.0,29.8,21.6,66,25.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-11,15.6,32.2,23.5,66,22.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-12,15.6,28.2,19.3,71,8.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-13,2.5,27.5,17.7,61,21.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-14,27.8,30.6,23.4,78,14.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-15,30.5,30.3,24.7,77,14.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-16,8.0,30.5,23.2,64,25.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-17,0.4,27.8,21.5,64,12.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-18,4.7,32.9,25.3,58,10.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-19,15.7,31.0,22.2,72,11.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-20,8.1,31.5,22.2,64,12.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-21,8.3,30.9,21.3,65,24.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-22,10.4,28.5,19.9,72,22.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-23,2.2,30.2,23.9,61,16.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-24,16.6,27.6,18.9,66,23.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-25,16.2,29.7,23.0,73,20.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-26,29.5,27.0,18.0,78,17.4,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-27,19.6,27.1,20.0,66,2.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-28,26.1,28.0,20.3,79,12.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-29,31.5,29.8,23.8,74,8.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-30,6.1,28.4,18.8,60,8.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-08-31,15.0,32.3,24.2,69,14.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-01,2.3,32.4,24.6,65,7.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-02,4.7,33.1,26.9,68,12.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-03,3.9,30.9,21.8,68,25.9,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-04,6.6,31.1,21.6,70,16.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-05,44.3,26.7,18.6,88,2.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-06,21.6,28.9,21.8,75,3.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-07,1.9,32.2,24.0,65,16.6,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-08,7.5,29.4,23.3,70,21.7,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-09,3.0,32.3,25.3,57,2.1,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-10,5.3,31.0,25.4,60,21.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-11,9.7,31.2,25.2,61,4.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-12,7.5,29.3,23.8,70,9.8,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-13,24.0,30.8,23.1,78,20.2,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-14,21.4,29.2,21.6,78,3.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-15,1.5,31.4,23.6,65,3.3,IMD-synthetic
D-TR-02,North Tripura,TR,2026-09-16,3.6,28.9,21.7,67,10.6,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-20,6.5,29.7,23.7,67,24.6,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-21,11.2,29.0,20.6,63,21.9,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-22,1.1,28.1,22.4,62,20.4,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-23,5.9,28.7,23.0,61,25.0,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-24,2.5,29.3,21.1,63,20.6,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-25,8.9,27.5,18.0,66,7.8,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-26,1.7,29.7,21.1,64,9.9,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-27,10.0,29.7,24.2,70,2.4,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-28,4.0,30.4,22.5,56,19.1,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-29,0.4,30.6,22.3,56,19.1,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-30,21.8,32.4,25.3,80,10.3,IMD-synthetic
D-TR-03,Dhalai,TR,2026-05-31,18.8,31.0,22.1,68,22.7,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-01,32.4,27.1,21.8,85,5.2,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-02,9.1,29.0,21.8,70,17.1,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-03,5.6,30.5,24.6,59,19.0,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-04,10.6,27.9,21.5,67,21.5,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-05,9.7,27.2,19.7,68,23.0,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-06,12.4,28.7,19.5,68,19.7,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-07,5.5,31.4,21.9,61,5.2,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-08,7.0,29.6,20.4,58,9.9,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-09,7.1,27.2,21.4,63,12.7,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-10,16.3,29.2,23.6,65,20.6,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-11,3.0,30.0,23.2,65,24.6,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-12,19.6,31.0,25.0,67,23.8,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-13,1.0,29.2,19.4,57,7.8,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-14,7.3,32.8,23.4,62,12.4,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-15,2.5,33.1,23.3,63,6.9,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-16,19.1,29.8,19.9,76,12.0,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-17,48.3,26.4,16.5,96,4.2,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-18,32.3,31.2,25.9,77,13.4,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-19,29.2,28.7,21.3,76,5.8,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-20,35.2,30.1,22.2,79,15.3,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-21,16.1,30.6,20.8,75,18.0,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-22,10.8,32.7,23.3,73,15.1,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-23,0.5,27.7,20.9,63,15.2,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-24,1.9,29.4,23.4,53,11.7,IMD-synthetic
D-TR-03,Dhalai,TR,2026-06-25,64.2,30.2,21.5,99,24.6,IMD-synthetic
