segment_id,obs_date,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,avg_slope_deg,elevation_m,dist_to_river_km,past_incident_count,bridge_count,lanes,terrain,soil_type,surface_quality,risk_score,risk_label
SEG-0066,2026-06-18,21.6,40.1,125.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.984,medium
SEG-0066,2026-06-19,8.6,33.4,120.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.574,medium
SEG-0066,2026-06-20,28.9,59.1,120.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.59,medium
SEG-0066,2026-06-21,3.6,41.1,102.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.642,medium
SEG-0066,2026-06-22,13.6,46.1,94.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.92,medium
SEG-0066,2026-06-23,7.2,24.4,86.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.225,medium
SEG-0066,2026-06-24,29.8,50.6,113.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.363,medium
SEG-0066,2026-06-25,96.2,133.2,187.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.845,high
SEG-0066,2026-06-26,62.0,188.0,241.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.835,high
SEG-0066,2026-06-27,30.1,188.3,242.5,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.304,high
SEG-0066,2026-06-28,49.5,141.6,288.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.546,high
SEG-0066,2026-06-29,0.4,80.0,275.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.073,high
SEG-0066,2026-06-30,24.5,74.4,292.5,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.385,high
SEG-0066,2026-07-01,22.2,47.1,284.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.615,medium
SEG-0066,2026-07-02,56.0,102.7,244.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,11.525,high
SEG-0066,2026-07-03,52.4,130.6,235.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.162,high
SEG-0066,2026-07-04,54.1,162.5,259.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.087,high
SEG-0066,2026-07-05,67.1,173.6,276.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.645,high
SEG-0066,2026-07-06,13.6,134.8,289.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,11.763,high
SEG-0066,2026-07-07,16.9,97.6,282.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.831,high
SEG-0066,2026-07-08,11.0,41.5,271.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.241,medium
SEG-0066,2026-07-09,57.8,85.7,272.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,11.191,high
SEG-0066,2026-07-10,67.2,136.0,287.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.699,high
SEG-0066,2026-07-11,47.2,172.2,280.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.281,high
SEG-0066,2026-07-12,57.7,172.1,271.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.431,high
SEG-0066,2026-07-13,8.3,113.2,266.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,11.046,high
SEG-0066,2026-07-14,3.5,69.5,252.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.791,high
SEG-0066,2026-07-15,6.9,18.7,248.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.517,medium
SEG-0066,2026-07-16,29.2,39.6,220.0,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.361,medium
SEG-0066,2026-07-17,15.5,51.6,168.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.297,medium
SEG-0066,2026-07-18,96.9,141.6,218.0,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.158,high
SEG-0066,2026-07-19,57.9,170.3,218.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.242,high
SEG-0066,2026-07-20,2.1,156.9,212.0,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,11.928,high
SEG-0066,2026-07-21,8.3,68.3,216.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.743,high
SEG-0066,2026-07-22,13.7,24.1,223.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.704,medium
SEG-0066,2026-07-23,20.9,42.9,215.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.292,medium
SEG-0066,2026-07-24,2.9,37.5,202.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.811,medium
SEG-0066,2026-07-25,18.5,42.3,124.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.986,medium
SEG-0066,2026-07-26,18.6,40.0,85.0,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.819,medium
SEG-0066,2026-07-27,27.3,64.4,110.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.671,high
SEG-0066,2026-07-28,18.4,64.3,120.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.545,medium
SEG-0066,2026-07-29,5.1,50.8,111.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.944,medium
SEG-0066,2026-07-30,5.7,29.2,96.5,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.351,medium
SEG-0066,2026-07-31,10.6,21.4,104.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.253,medium
SEG-0066,2026-08-01,16.4,32.7,102.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.639,medium
SEG-0066,2026-08-02,91.4,118.4,174.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.343,high
SEG-0066,2026-08-03,42.1,149.9,189.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.364,high
SEG-0066,2026-08-04,41.5,175.0,212.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.07,high
SEG-0066,2026-08-05,9.5,93.1,217.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.409,high
SEG-0066,2026-08-06,83.2,134.2,294.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.944,high
SEG-0066,2026-08-07,47.6,140.3,331.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,12.599,high
SEG-0066,2026-08-08,48.6,179.4,363.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,13.721,high
SEG-0066,2026-08-09,21.2,117.4,293.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,11.45,high
SEG-0066,2026-08-10,18.8,88.6,270.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.596,high
SEG-0066,2026-08-11,9.7,49.7,238.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.343,medium
SEG-0066,2026-08-12,2.0,30.5,231.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.692,medium
SEG-0066,2026-08-13,59.5,71.2,207.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.663,high
SEG-0066,2026-08-14,27.0,88.5,186.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.503,high
SEG-0066,2026-08-15,4.9,91.4,143.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.083,high
SEG-0066,2026-08-16,5.5,37.4,127.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.646,medium
SEG-0066,2026-08-17,4.1,14.5,112.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,7.986,medium
SEG-0066,2026-08-18,16.8,26.4,119.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.531,medium
SEG-0066,2026-08-19,18.1,39.0,135.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.925,medium
SEG-0066,2026-08-20,23.3,58.2,99.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.413,medium
SEG-0066,2026-08-21,6.6,48.0,79.3,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.808,medium
SEG-0066,2026-08-22,23.2,53.1,97.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.273,medium
SEG-0066,2026-08-23,11.7,41.5,103.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.793,medium
SEG-0066,2026-08-24,16.9,51.8,116.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.184,medium
SEG-0066,2026-08-25,20.6,49.2,120.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.19,medium
SEG-0066,2026-08-26,9.4,46.9,111.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.916,medium
SEG-0066,2026-08-27,14.8,44.8,103.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.93,medium
SEG-0066,2026-08-28,7.3,31.5,103.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.458,medium
SEG-0066,2026-08-29,50.2,72.3,130.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.323,high
SEG-0066,2026-08-30,28.9,86.4,148.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,10.375,high
SEG-0066,2026-08-31,30.2,109.3,161.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,11.029,high
SEG-0066,2026-09-01,9.3,68.4,150.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.579,medium
SEG-0066,2026-09-02,9.9,49.4,150.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.096,medium
SEG-0066,2026-09-03,13.1,32.3,148.9,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.702,medium
SEG-0066,2026-09-04,8.9,31.9,150.5,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.624,medium
SEG-0066,2026-09-05,7.8,29.8,108.1,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.434,medium
SEG-0066,2026-09-06,7.0,23.7,86.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.202,medium
SEG-0066,2026-09-07,8.6,23.4,64.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.162,medium
SEG-0066,2026-09-08,41.3,56.9,96.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.677,high
SEG-0066,2026-09-09,24.1,74.0,110.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.868,high
SEG-0066,2026-09-10,13.5,78.9,111.2,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.816,medium
SEG-0066,2026-09-11,12.7,50.3,115.0,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,9.069,medium
SEG-0066,2026-09-12,9.8,36.0,117.0,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.654,medium
SEG-0066,2026-09-13,11.8,34.3,121.8,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.657,medium
SEG-0066,2026-09-14,16.5,38.1,129.7,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.857,medium
SEG-0066,2026-09-15,12.0,40.3,100.4,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.757,medium
SEG-0066,2026-09-16,4.3,32.8,80.6,40.9,1099,9.37,0,1,1,mountain,weathered_rock,fair,8.377,medium
SEG-0067,2026-05-20,10.5,10.5,10.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.429,low
SEG-0067,2026-05-21,2.8,13.3,13.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.379,low
SEG-0067,2026-05-22,19.0,32.3,32.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.201,low
SEG-0067,2026-05-23,19.2,41.0,51.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.483,low
SEG-0067,2026-05-24,18.3,56.5,69.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.921,low
SEG-0067,2026-05-25,16.2,53.7,86.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.857,low
SEG-0067,2026-05-26,6.8,41.3,92.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.394,low
SEG-0067,2026-05-27,16.2,39.2,98.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.514,low
SEG-0067,2026-05-28,2.1,25.1,97.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.906,low
SEG-0067,2026-05-29,16.0,34.3,94.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.373,low
SEG-0067,2026-05-30,39.1,57.2,114.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.416,low
SEG-0067,2026-05-31,22.0,77.1,118.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.653,medium
SEG-0067,2026-06-01,11.2,72.3,113.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.331,low
SEG-0067,2026-06-02,20.2,53.4,126.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.029,low
SEG-0067,2026-06-03,23.8,55.2,134.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.158,low
SEG-0067,2026-06-04,28.3,72.3,160.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.752,medium
SEG-0067,2026-06-05,2.6,54.7,147.2,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.82,low
SEG-0067,2026-06-06,2.8,33.7,110.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.178,low
SEG-0067,2026-06-07,16.5,21.9,105.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.089,low
SEG-0067,2026-06-08,17.7,37.0,111.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.52,low
SEG-0067,2026-06-09,8.2,42.4,99.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.465,low
SEG-0067,2026-06-10,3.5,29.4,79.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.992,low
SEG-0067,2026-06-11,68.2,79.9,119.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.514,medium
SEG-0067,2026-06-12,46.1,117.8,163.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,8.244,medium
SEG-0067,2026-06-13,55.7,170.0,215.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,9.91,medium
SEG-0067,2026-06-14,58.2,160.0,257.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,9.807,high
SEG-0067,2026-06-15,4.2,118.1,244.1,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.762,medium
SEG-0067,2026-06-16,20.8,83.2,256.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.172,medium
SEG-0067,2026-06-17,14.1,39.1,267.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.94,low
SEG-0067,2026-06-18,28.3,63.2,227.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.699,medium
SEG-0067,2026-06-19,3.6,46.0,184.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.715,low
SEG-0067,2026-06-20,11.1,43.0,140.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.641,low
SEG-0067,2026-06-21,16.7,31.4,98.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.321,low
SEG-0067,2026-06-22,79.9,107.7,174.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,8.587,medium
SEG-0067,2026-06-23,40.0,136.6,193.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,8.713,medium
SEG-0067,2026-06-24,19.8,139.7,199.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,8.466,medium
SEG-0067,2026-06-25,25.6,85.4,196.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.145,medium
SEG-0067,2026-06-26,14.2,59.6,207.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.31,low
SEG-0067,2026-06-27,18.7,58.5,214.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.379,low
SEG-0067,2026-06-28,97.5,130.4,295.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,9.81,medium
SEG-0067,2026-06-29,50.2,166.4,266.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,9.86,medium
SEG-0067,2026-06-30,56.3,204.0,282.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,10.986,high
SEG-0067,2026-07-01,9.4,115.9,271.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.87,medium
SEG-0067,2026-07-02,106.0,171.7,352.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,11.184,high
SEG-0067,2026-07-03,68.8,184.2,406.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,11.027,high
SEG-0067,2026-07-04,15.3,190.1,403.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,10.261,high
SEG-0067,2026-07-05,22.2,106.3,328.2,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.993,medium
SEG-0067,2026-07-06,31.8,69.3,309.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.143,medium
SEG-0067,2026-07-07,28.5,82.5,282.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.354,medium
SEG-0067,2026-07-08,6.2,66.5,278.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.55,medium
SEG-0067,2026-07-09,19.5,54.2,192.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.218,low
SEG-0067,2026-07-10,22.4,48.1,145.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.982,low
SEG-0067,2026-07-11,15.1,57.0,145.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.088,low
SEG-0067,2026-07-12,19.5,57.0,143.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.156,medium
SEG-0067,2026-07-13,12.8,47.4,124.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.74,low
SEG-0067,2026-07-14,2.3,34.6,97.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.157,low
SEG-0067,2026-07-15,117.1,132.2,208.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,9.951,high
SEG-0067,2026-07-16,53.4,172.8,242.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,10.017,high
SEG-0067,2026-07-17,54.4,224.9,274.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,11.476,high
SEG-0067,2026-07-18,26.1,133.9,285.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,8.659,medium
SEG-0067,2026-07-19,25.5,106.0,291.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.94,medium
SEG-0067,2026-07-20,0.3,51.9,279.1,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.071,medium
SEG-0067,2026-07-21,20.1,45.9,296.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.301,low
SEG-0067,2026-07-22,18.0,38.4,197.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.797,low
SEG-0067,2026-07-23,20.1,58.2,164.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.256,medium
SEG-0067,2026-07-24,15.8,53.9,125.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.965,low
SEG-0067,2026-07-25,5.7,41.6,105.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.418,low
SEG-0067,2026-07-26,19.5,41.0,99.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.62,low
SEG-0067,2026-07-27,14.4,39.6,113.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.536,low
SEG-0067,2026-07-28,8.9,42.8,102.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.495,low
SEG-0067,2026-07-29,16.3,39.6,100.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.533,low
SEG-0067,2026-07-30,19.6,44.8,100.2,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.722,low
SEG-0067,2026-07-31,13.2,49.1,97.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.718,low
SEG-0067,2026-08-01,0.6,33.4,92.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.082,low
SEG-0067,2026-08-02,9.7,23.5,82.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.952,low
SEG-0067,2026-08-03,2.2,12.5,70.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.505,low
SEG-0067,2026-08-04,4.2,16.1,65.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.62,low
SEG-0067,2026-08-05,24.4,30.8,73.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.368,low
SEG-0067,2026-08-06,17.4,46.0,71.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.638,low
SEG-0067,2026-08-07,21.4,63.2,79.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.176,medium
SEG-0067,2026-08-08,5.8,44.6,85.1,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.441,low
SEG-0067,2026-08-09,23.5,50.7,98.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.939,low
SEG-0067,2026-08-10,20.2,49.5,116.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.901,low
SEG-0067,2026-08-11,4.5,48.2,117.2,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.601,low
SEG-0067,2026-08-12,23.3,48.0,116.1,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.912,low
SEG-0067,2026-08-13,0.5,28.3,99.2,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.966,low
SEG-0067,2026-08-14,3.3,27.1,81.1,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.933,low
SEG-0067,2026-08-15,4.4,8.2,79.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.456,low
SEG-0067,2026-08-16,46.4,54.1,102.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.426,low
SEG-0067,2026-08-17,40.4,91.2,122.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.345,medium
SEG-0067,2026-08-18,39.6,126.4,157.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,8.343,medium
SEG-0067,2026-08-19,23.4,103.4,158.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.47,medium
SEG-0067,2026-08-20,85.0,148.0,242.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,9.909,medium
SEG-0067,2026-08-21,25.6,134.0,264.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,8.596,medium
SEG-0067,2026-08-22,46.0,156.6,306.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,9.645,high
SEG-0067,2026-08-23,9.9,81.5,269.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.978,medium
SEG-0067,2026-08-24,17.8,73.7,247.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.848,medium
SEG-0067,2026-08-25,3.6,31.3,211.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.405,low
SEG-0067,2026-08-26,22.1,43.5,210.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.033,low
SEG-0067,2026-08-27,1.0,26.7,126.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.007,low
SEG-0067,2026-08-28,12.6,35.7,113.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.402,low
SEG-0067,2026-08-29,50.9,64.5,117.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.815,medium
SEG-0067,2026-08-30,37.9,101.4,145.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.631,medium
SEG-0067,2026-08-31,28.4,117.2,156.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.909,medium
SEG-0067,2026-09-01,32.5,98.8,185.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.58,medium
SEG-0067,2026-09-02,6.6,67.5,169.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.283,low
SEG-0067,2026-09-03,15.9,55.0,184.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.157,low
SEG-0067,2026-09-04,16.5,39.0,188.7,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.762,low
SEG-0067,2026-09-05,9.5,41.9,147.3,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.605,low
SEG-0067,2026-09-06,4.6,30.6,114.0,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.136,low
SEG-0067,2026-09-07,8.6,22.7,94.2,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.944,low
SEG-0067,2026-09-08,14.7,27.9,76.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.134,low
SEG-0067,2026-09-09,5.7,29.0,75.5,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.007,low
SEG-0067,2026-09-10,11.8,32.2,71.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,5.183,low
SEG-0067,2026-09-11,4.7,22.2,59.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,4.77,low
SEG-0067,2026-09-12,38.5,55.0,88.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.277,low
SEG-0067,2026-09-13,32.6,75.8,116.6,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.795,medium
SEG-0067,2026-09-14,30.9,102.0,138.9,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.508,medium
SEG-0067,2026-09-15,23.2,86.7,147.4,17.3,231,7.86,1,2,1,hilly,lateritic,fair,7.003,medium
SEG-0067,2026-09-16,16.1,70.2,157.8,17.3,231,7.86,1,2,1,hilly,lateritic,fair,6.482,low
SEG-0068,2026-05-20,7.6,7.6,7.6,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,8.248,medium
SEG-0068,2026-05-21,13.0,20.6,20.6,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,8.713,medium
SEG-0068,2026-05-22,12.9,33.5,33.5,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,9.082,medium
SEG-0068,2026-05-23,14.9,40.8,48.4,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,9.347,medium
SEG-0068,2026-05-24,11.7,39.5,60.1,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,9.291,medium
SEG-0068,2026-05-25,15.8,42.4,75.9,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,9.48,high
SEG-0068,2026-05-26,6.7,34.2,82.6,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,9.13,medium
SEG-0068,2026-05-27,5.8,28.3,80.8,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,8.956,high
SEG-0068,2026-05-28,0.2,12.7,68.0,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,8.42,medium
SEG-0068,2026-05-29,3.3,9.3,58.4,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,8.358,medium
SEG-0068,2026-05-30,16.3,19.8,59.8,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,8.856,medium
SEG-0068,2026-05-31,11.3,30.9,59.4,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,9.059,medium
SEG-0068,2026-06-01,6.7,34.3,50.3,40.7,433,10.09,0,4,1,mountain,weathered_rock,poor,9.044,medium
